Wall time,Step,Value
1701191865.1651723,2048,0.24262695014476776
1701191866.066561,4096,0.38234373927116394
1701191866.819232,6144,0.7054882645606995
1701191867.6675632,8192,0.8140429854393005
1701191868.6303797,10240,0.414306640625
1701191869.562358,12288,0.4574511647224426
1701191870.47454,14336,0.5214453339576721
1701191871.3730023,16384,0.6606640815734863
1701191872.1935825,18432,0.6240918040275574
1701191872.988399,20480,0.5709277391433716
1701191873.919558,22528,0.559374988079071
1701191874.8141596,24576,0.6769433617591858
1701191875.6982577,26624,0.5665625333786011
1701191876.4123468,28672,0.5277538895606995
1701191877.119184,30720,0.6837109327316284
1701191877.8440208,32768,0.6712109446525574
1701191878.5290048,34816,0.5926172137260437
1701191879.2720542,36864,0.41425782442092896
1701191880.0165632,38912,0.5127832293510437
1701191880.787049,40960,0.6441699266433716
1701191881.7403235,43008,0.649462878704071
1701191882.5763502,45056,0.670849621295929
1701191883.2997062,47104,0.7375195026397705
1701191884.0675006,49152,0.5916796922683716
1701191884.8071408,51200,0.5351855754852295
1701191885.6393867,53248,0.4392382800579071
1701191886.364689,55296,0.5196777582168579
1701191887.1455243,57344,0.48604491353034973
1701191888.03734,59392,0.5470019578933716
1701191888.874056,61440,0.7502343654632568
1701191889.9807599,63488,0.737255871295929
1701191890.805534,65536,0.7152050733566284
1701191891.631009,67584,0.7042577862739563
1701191892.503493,69632,0.6841503977775574
1701191893.276949,71680,0.6791210770606995
1701191894.058784,73728,0.6537402272224426
1701191894.8385432,75776,0.5907323956489563
1701191895.6981883,77824,0.4682031273841858
1701191896.4692032,79872,0.32521483302116394
1701191897.3506682,81920,0.5067480206489563
1701191898.420002,83968,0.4122949242591858
1701191899.2490473,86016,0.44688475131988525
1701191900.0393932,88064,0.7054589986801147
1701191900.7932816,90112,0.6986132860183716
1701191901.5468562,92160,0.6960840225219727
1701191902.4395347,94208,0.6623437404632568
1701191903.2568805,96256,0.6661719083786011
1701191904.1000597,98304,0.5438769459724426
1701191904.9462569,100352,0.606738269329071
1701191905.8306684,102400,0.6162793040275574
1701191906.855893,104448,0.7308593988418579
1701191907.7641463,106496,0.734082043170929
1701191908.637662,108544,0.7028515338897705
1701191909.50894,110592,0.6468750238418579
1701191910.2832942,112640,0.7489843964576721
1701191911.0022438,114688,0.771679699420929
1701191911.715623,116736,0.7858300805091858
1701191912.5616384,118784,0.9227256774902344
1701191913.3469772,120832,0.7580956816673279
1701191914.1596198,122880,0.6170995831489563
1701191915.0555542,124928,0.5016015768051147
1701191915.7757876,126976,0.5259765386581421
1701191916.509628,129024,0.7236132621765137
1701191917.2962594,131072,0.6679491996765137
1701191918.0898714,133120,0.5688866972923279
1701191918.8182635,135168,0.5391015410423279
1701191919.616785,137216,0.6001855134963989
1701191920.4060726,139264,0.5779199004173279
1701191921.1551886,141312,0.4436914026737213
1701191921.9766698,143360,0.2644726634025574
1701191922.8524187,145408,0.5348339676856995
1701191923.6081722,147456,0.588330090045929
1701191924.3972018,149504,0.6777734160423279
1701191925.2938914,151552,0.6600000262260437
1701191926.0889585,153600,0.7630175948143005
1701191926.945047,155648,0.8707031607627869
1701191927.7287197,157696,0.8788769245147705
1701191928.6234844,159744,0.8641015291213989
1701191929.5233612,161792,0.7588897943496704
1701191930.3901968,163840,0.8081167936325073
1701191931.4298816,165888,0.849072277545929
1701191932.263629,167936,0.846728503704071
1701191933.1310167,169984,0.8235253691673279
1701191933.9932432,172032,0.7189687490463257
1701191934.8186603,174080,0.8280078172683716
1701191935.5966952,176128,0.9307291507720947
1701191936.3060732,178176,0.9083025455474854
1701191937.149237,180224,0.9404743313789368
1701191937.9312768,182272,0.8864397406578064
1701191938.9084349,184320,0.9336153268814087
1701191939.990597,186368,0.929449737071991
1701191940.860196,188416,0.9255064725875854
1701191941.6736114,190464,0.9354492425918579
1701191942.5783293,192512,0.8973478674888611
1701191943.390299,194560,0.9564192891120911
1701191944.205774,196608,0.9622146487236023
1701191944.9804158,198656,0.9630994200706482
1701191945.7993784,200704,0.9583976864814758
1701191946.5728207,202752,0.9642437696456909
1701191947.332854,204800,0.9586204290390015
1701191948.261813,206848,0.9478240609169006
1701191949.1155138,208896,0.9381631016731262
1701191949.8517103,210944,0.9558873772621155
1701191950.694102,212992,0.9546550512313843
1701191951.500683,215040,0.9644021987915039
1701191952.3772478,217088,0.9515014886856079
1701191953.2120955,219136,0.9143174290657043
1701191953.9881167,221184,0.943884551525116
1701191954.7482722,223232,0.9520139098167419
1701191955.564633,225280,0.9694741368293762
1701191956.517344,227328,0.9506531357765198
1701191957.3978813,229376,0.970635175704956
1701191958.237305,231424,0.9359375238418579
1701191959.0906448,233472,0.9589212536811829
1701191959.8681443,235520,0.9743109345436096
1701191960.6889894,237568,0.9592887759208679
1701191961.439985,239616,0.9609047770500183
1701191962.20512,241664,0.9200882911682129
1701191962.957739,243712,0.9632447957992554
1701191963.744018,245760,0.9700103998184204
1701191964.7687562,247808,0.9651647806167603
1701191965.6346595,249856,0.9733678102493286
1701191966.408974,251904,0.9663946628570557
1701191967.1859138,253952,0.9690625071525574
1701191967.9891691,256000,0.9692158699035645
1701191968.8301225,258048,0.9586690664291382
1701191969.625176,260096,0.975500762462616
1701191970.4726448,262144,0.9770122170448303
1701191971.2662597,264192,0.9738882184028625
1701191972.1440902,266240,0.980503261089325
1701191973.2111397,268288,0.9779565930366516
1701191974.0445485,270336,0.9797499775886536
1701191974.852855,272384,0.9569971561431885
1701191975.7854352,274432,0.9679423570632935
1701191976.6175294,276480,0.9744294285774231
1701191977.3875473,278528,0.9677951335906982
1701191978.177335,280576,0.9671434164047241
1701191978.9563985,282624,0.977135419845581
1701191979.922512,284672,0.9554738998413086
1701191980.7807035,286720,0.9741514325141907
1701191981.8947365,288768,0.9722685217857361
1701191982.7697473,290816,0.9767611622810364
1701191983.6977618,292864,0.9811645746231079
1701191984.5019822,294912,0.9652248024940491
1701191985.3432612,296960,0.9579628705978394
1701191986.3604422,299008,0.9656136631965637
1701191987.170603,301056,0.9692745208740234
1701191988.0146334,303104,0.9672002792358398
1701191988.9408848,305152,0.9465914368629456
1701191989.868662,307200,0.9587085247039795
1701191990.9284902,309248,0.9690678715705872
1701191991.8937585,311296,0.9705803394317627
1701191992.8926213,313344,0.9745039939880371
1701191993.8013833,315392,0.967460036277771
1701191994.7627015,317440,0.9777143597602844
1701191995.6239169,319488,0.978344738483429
1701191996.403308,321536,0.9591370224952698
1701191997.1720784,323584,0.9528895020484924
1701191997.9547508,325632,0.97511225938797
1701191998.7322364,327680,0.9719921946525574
1701191999.6654384,329728,0.9786200523376465
1701192000.4790013,331776,0.9784854650497437
1701192001.3179152,333824,0.9738166332244873
1701192002.13726,335872,0.9691213965415955
1701192002.9222002,337920,0.9783293008804321
1701192003.7073617,339968,0.9726027846336365
1701192004.5043347,342016,0.9741039872169495
1701192005.3728065,344064,0.9678979516029358
1701192006.1342435,346112,0.9570195078849792
1701192006.9042985,348160,0.9776320457458496
1701192007.8419979,350208,0.9729612469673157
1701192008.705507,352256,0.9784619808197021
1701192009.550883,354304,0.9680017828941345
