Wall time,Step,Value
1702997320.012871,2048,0.9245695400238037
1702997321.1387315,4096,0.934461784362793
1702997322.2461033,6144,0.9215330505371094
1702997323.4046562,8192,0.9413920259475708
1702997324.635533,10240,0.9658503532409668
1702997325.8421817,12288,0.8982776999473572
1702997327.0207622,14336,0.9544347524642944
1702997328.1706674,16384,0.9675271511077881
1702997329.4036355,18432,0.9844244718551636
1702997330.6908393,20480,0.9790483117103577
1702997331.8279698,22528,0.9527272582054138
1702997332.8506203,24576,0.9419549703598022
1702997334.1043956,26624,0.9870569109916687
1702997335.2657843,28672,0.9591206312179565
1702997336.4280875,30720,0.958203136920929
1702997337.6387212,32768,0.9324585199356079
1702997338.8170722,34816,0.92041015625
1702997339.927678,36864,0.9501267075538635
1702997341.080284,38912,0.9663968682289124
1702997342.2159548,40960,0.9700471758842468
1702997343.441282,43008,0.9103966355323792
1702997344.5567632,45056,0.983485996723175
1702997345.8249297,47104,0.9533604383468628
1702997346.9815402,49152,0.9158564805984497
1702997348.1506555,51200,0.9622176289558411
1702997349.1830835,53248,0.921263575553894
1702997350.4301522,55296,0.9182422161102295
1702997351.5139349,57344,0.9415290355682373
1702997352.7136574,59392,0.9863932132720947
1702997353.9167268,61440,0.9465122818946838
1702997355.1887572,63488,0.955446720123291
1702997356.395567,65536,0.9659668207168579
1702997357.5773282,67584,0.964636504650116
1702997358.8332715,69632,0.9710031747817993
1702997359.9787562,71680,0.9765889644622803
1702997361.2237685,73728,0.9641481041908264
1702997362.3647711,75776,0.9722419381141663
1702997363.5525942,77824,0.9182870388031006
1702997364.7658236,79872,0.9600678086280823
1702997365.7898662,81920,0.9667033553123474
1702997366.9668124,83968,0.9785895347595215
1702997368.1706116,86016,0.8709280490875244
1702997369.3767328,88064,0.9390079975128174
1702997370.568881,90112,0.9700942039489746
1702997371.6401136,92160,0.9547960162162781
1702997372.81385,94208,0.9510127305984497
1702997374.0828838,96256,0.950983464717865
1702997375.3814437,98304,0.9696683287620544
1702997376.5396478,100352,0.9349431991577148
