Wall time,Step,Value
1713008934.1683276,2000,-14.2
1713008952.013108,4000,-11.026309442520141
1713008969.2801354,6000,-13.529596579074859
1713008986.811009,8000,-14.237387564778327
1713009004.2880888,10000,-11.216427993774413
1713009021.9611795,12000,-6.254755210876464
1713009039.5563734,14000,-8.43556900024414
1713009057.2032454,16000,-13.968445760011672
1713009074.7286124,18000,-14.172480159252881
1713009092.118878,20000,-14.022103172540664
1713009107.3267214,22000,-14.184675926156341
1713009124.7271998,24000,-11.887625646591186
1713009142.160288,26000,-13.626243364810943
1713009160.4513614,28000,-12.55358464717865
1713009177.9603882,30000,-9.300430011749267
1713009195.310116,32000,-7.7339617729187005
1713009212.7020373,34000,-8.635608386993407
1713009230.2369566,36000,-11.125304174423217
1713009247.5691082,38000,-10.677136135101318
1713009264.9188724,40000,-13.033273768424987
1713009281.8507824,42000,-8.139735889434814
1713009297.118028,44000,-6.940112304687499
1713009314.397501,46000,-11.930491161346435
1713009331.7663171,48000,-5.794153404235839
1713009349.0653615,50000,-8.81810827255249
1713009365.9304147,52000,-13.70218254327774
1713009383.2480612,54000,-14.042255294322967
1713009400.3358538,56000,-8.111951065063476
1713009417.3828986,58000,-13.073174548149108
1713009434.7782507,60000,-13.326560866832732
1713009452.5009928,62000,-12.880925965309142
1713009469.65762,64000,-10.310734224319457
1713009484.777057,66000,-12.162532997131347
1713009502.1654274,68000,-10.571507883071899
1713009519.5423267,70000,-13.41600830554962
1713009536.8200898,72000,-14.090720896422862
1713009554.2018259,74000,-1.0472843170166009
1713009574.5168676,76000,-5.3294326782226555
1713009595.9759624,78000,-6.437731456756591
1713009614.57919,80000,-3.772070121765136
1713009632.0470877,82000,-4.443300437927245
1713009649.0481315,84000,-12.428312730789184
1713009664.7274356,86000,-11.413928461074828
1713009682.085295,88000,-12.66166455745697
1713009698.9874597,90000,-6.608538818359374
1713009716.3978999,92000,-12.127857160568237
1713009733.821948,94000,-14.039980155229568
1713009751.3267825,96000,-10.204265785217284
1713009768.7674491,98000,-10.908544969558715
1713009786.293464,100000,-6.729497146606445
1713009803.742069,102000,-14.464583319425582
1713009821.112218,104000,-14.192293770890682
1713009838.4854856,106000,-14.002169308066367
1713009853.7718616,108000,-11.82201714515686
1713009871.10829,110000,-13.338842582702636
1713009888.5211976,112000,-11.908578586578368
1713009905.954297,114000,-10.959041309356689
1713009923.3492186,116000,-14.188564814440905
1713009940.7329226,118000,-10.293841075897216
1713009958.0649762,120000,-11.921045017242431
1713009975.4806435,122000,-13.159470868110656
1713009992.874778,124000,-6.065265846252441
1713010010.239208,126000,-7.484185409545898
1713010027.1371765,128000,1.7675455093383796
1713010042.3402305,130000,-1.82316608428955
1713010059.2722127,132000,-12.260165286064147
1713010076.6569908,134000,-8.10410041809082
1713010093.9087517,136000,-14.23999999910593
1713010110.9383545,138000,-13.472592604160308
1713010128.2398307,140000,-14.185119047574698
1713010145.523822,142000,-13.848921966552734
1713010162.8210037,144000,-12.529259276390075
1713010180.0888972,146000,-10.050773811340331
1713010197.3935568,148000,-13.989173275232314
1713010212.2621698,150000,-14.2
1713010229.4652014,152000,-8.570317459106445
1713010246.4026427,154000,-9.208898735046386
1713010263.7536168,156000,-2.4834987640380852
1713010280.9813533,158000,-14.368346554040908
1713010298.2733912,160000,-14.180582010000943
1713010315.6153104,162000,-11.958871555328368
1713010333.0066357,164000,-10.591604900360107
1713010353.5542371,166000,-7.430939388275146
1713010374.023759,168000,-8.556276512145995
1713010391.1971812,170000,-14.201507936511188
1713010406.2965991,172000,-12.795277786254882
1713010422.9447875,174000,-10.677969646453857
1713010440.1937902,176000,-14.195833333116024
1713010457.4492774,178000,-12.39306218624115
1713010474.7470088,180000,-13.557347905635833
1713010491.9767547,182000,-13.795582008361816
1713010508.845697,184000,-11.97833342552185
1713010526.2029335,186000,-14.491666656732558
1713010543.5945005,188000,-14.198333333292975
1713010560.8939648,190000,-11.83912034034729
1713010578.0763645,192000,-4.4916336059570305
1713010593.0397391,194000,-6.364278507232665
1713010612.1112137,196000,1.9599273681640632
1713010633.2936144,198000,-8.27621669769287
1713010651.5834105,200000,-3.6960842132568352
1713010668.74555,202000,-8.969497394561767
1713010686.0549417,204000,-9.56695098876953
1713010703.3703866,206000,-11.634298992156982
1713010720.610081,208000,-10.378242444992065
1713010737.8821216,210000,-13.710059535503387
1713010754.8158095,212000,-3.193532180786132
1713010769.9935648,214000,-14.116501320898532
1713010787.4283412,216000,-9.805470180511474
1713010804.7120533,218000,-8.167949867248534
1713010822.0334234,220000,-14.194814814999699
1713010839.4456372,222000,-7.337440681457519
1713010856.736244,224000,-11.144675922393798
1713010874.1335433,226000,-0.7983514785766594
1713010890.7457435,228000,-2.4171230316162102
1713010907.9992378,230000,1.6451986312866218
1713010925.3180676,232000,-2.766527366638183
1713010942.7395694,234000,-4.611904335021972
1713010958.055152,236000,-4.449835014343261
1713010978.0914876,238000,-12.470536184310912
1713010995.8926888,240000,-12.558247399330138
1713011016.2301712,242000,-16.66523141860962
1713011036.483178,244000,-13.26125658750534
1713011057.16858,246000,-11.65946431159973
1713011075.3811104,248000,-10.689477396011352
1713011092.6835356,250000,-11.085072708129882
1713011110.0763094,252000,-9.818605136871337
1713011127.2875462,254000,-3.736732673645019
1713011144.5068207,256000,-5.212314796447753
1713011159.6076288,258000,-5.922645759582519
1713011176.88696,260000,-9.101878356933593
1713011194.222558,262000,-11.371209812164306
1713011211.1979885,264000,-8.369874191284179
1713011228.4567318,266000,-14.190833333693444
1713011244.7451644,268000,-11.582149457931518
1713011262.0221386,270000,-5.906891059875488
1713011279.333618,272000,-9.116964530944824
1713011296.3448231,274000,-13.884040993452071
1713011313.6762087,276000,-9.912612628936767
1713011328.0564032,278000,-6.86491413116455
1713011345.2979195,280000,-4.403332901000976
1713011362.2492766,282000,-3.5500928878784173
1713011379.5214884,284000,-4.88919277191162
1713011395.6578214,286000,-9.595648002624511
1713011412.642061,288000,-4.459708404541015
1713011430.1409361,290000,-9.270165157318115
1713011447.0659819,292000,-9.161355686187743
1713011465.304544,294000,-8.611865234375
1713011482.6026764,296000,-8.869914245605468
1713011499.7618177,298000,-14.2
1713011514.900579,300000,-14.2
1713011532.2447383,302000,-11.74363751411438
1713011549.1929324,304000,-8.592645359039306
1713011566.5626352,306000,-14.2
1713011584.0137365,308000,-14.2
1713011602.8269396,310000,-14.2
1713011621.2662437,312000,-13.513386261463165
1713011638.6778615,314000,-13.61490077972412
1713011654.898357,316000,-5.691719245910644
1713011672.3000658,318000,-6.717116546630859
1713011689.6529574,320000,-7.060205173492431
1713011704.942064,322000,-6.5581876754760735
1713011722.7383864,324000,-14.149338626116513
1713011740.1252408,326000,-11.236593914031982
1713011757.6597846,328000,-9.281084728240966
1713011774.8334897,330000,-7.906501483917236
1713011792.1006494,332000,-6.7141863822937005
1713011809.1325588,334000,-7.281402301788329
1713011826.2421417,336000,-2.73991413116455
1713011843.6101944,338000,-10.297453594207763
1713011863.7487924,340000,-10.302063417434692
1713011878.87906,342000,-14.2
1713011896.412045,344000,-8.083187770843505
1713011913.8941617,346000,-3.1172887802124016
1713011931.3368998,348000,-8.855813694000243
1713011948.754218,350000,-6.246024322509765
1713011965.9743855,352000,0.7669513702392585
1713011983.4591317,354000,-8.642506790161132
1713012000.3525124,356000,-5.709610176086425
1713012017.7477014,358000,-12.656838607788085
1713012035.0451202,360000,-9.769801807403564
1713012052.4049065,362000,-8.818677139282226
1713012067.4503794,364000,-7.841064643859863
1713012084.7529018,366000,-6.656336021423339
1713012102.0281742,368000,-6.532572937011718
1713012119.618827,370000,-6.354424667358398
1713012137.08474,372000,-10.144848537445068
1713012154.1175494,374000,-13.706752640008926
1713012171.701208,376000,-10.359199714660644
1713012189.3564665,378000,-14.258333333581685
1713012207.0172677,380000,-14.2
1713012224.6071074,382000,-14.14456349313259
1713012243.2934415,384000,-11.743399572372436
1713012259.744754,386000,-8.419398021697997
1713012277.394445,388000,2.9375255584716804
1713012294.501111,390000,-1.97734088897705
1713012311.9879074,392000,-5.835721206665038
1713012329.4434092,394000,-7.22528429031372
1713012347.028231,396000,-3.2669374465942376
1713012364.705567,398000,-13.880145502090453
1713012381.8874025,400000,-8.544636440277099
1713012399.5624218,402000,-8.97872371673584
1713012416.4403834,404000,-12.398802351951598
1713012431.7533278,406000,-0.11242694854736257
1713012448.9370172,408000,-4.978512001037597
1713012466.1146681,410000,-3.59743423461914
1713012483.7252827,412000,-6.768518638610839
1713012501.3132713,414000,3.016812133789063
1713012518.970876,416000,-9.277612400054931
1713012536.637703,418000,-12.02244038581848
1713012554.2252915,420000,-4.137652587890624
1713012571.8532696,422000,-14.319722224771976
1713012589.4015176,424000,-14.2
1713012606.9276257,426000,-14.377361115813255
1713012622.1940377,428000,-6.495152187347411
1713012638.7238245,430000,-6.06839199066162
1713012656.1478384,432000,4.289669799804688
1713012673.6558123,434000,1.5935247421264656
1713012690.7703054,436000,-7.322215747833251
1713012708.1492765,438000,-13.411673259735107
1713012725.6786082,440000,-13.750330698490142
1713012743.243284,442000,-13.67645503282547
1713012761.0164428,444000,-3.412136268615722
1713012779.2603178,446000,-14.2
1713012796.388015,448000,-4.036561203002929
1713012811.6352887,450000,-3.9397089004516594
1713012829.0180216,452000,-12.1324471950531
1713012846.4242365,454000,0.12308197021484446
1713012863.7497442,456000,2.3436115264892585
1713012881.1055415,458000,-2.1799995422363274
1713012898.6632473,460000,-3.8204891204833977
1713012916.1664479,462000,-0.2453491210937493
1713012933.519527,464000,1.4638622283935554
1713012950.867092,466000,-2.4997484207153313
1713012967.9975984,468000,-7.5577909469604485
1713012983.230524,470000,0.48623638153076243
1713013000.7176628,472000,1.043796348571778
1713013017.9078972,474000,3.292652893066407
1713013035.4222276,476000,-4.098148536682128
1713013052.7485995,478000,-14.2
1713013070.087224,480000,-14.170277776941656
1713013087.51532,482000,4.839636611938477
1713013104.88816,484000,-10.731038284301757
1713013121.8963664,486000,-10.222004842758178
1713013139.1883013,488000,5.067606735229493
1713013157.0557604,490000,-1.2904893875122063
1713013172.2585258,492000,0.7243717193603523
1713013189.6379213,494000,-14.192500000167637
1713013209.527647,496000,-10.05888910293579
1713013226.5644145,498000,-8.658247184753417
1713013243.9576893,500000,-14.2
1713013261.4838634,502000,-11.91364426612854
1713013278.5427852,504000,-8.564252567291259
1713013296.0903072,506000,-13.529801559448241
1713013312.8106349,508000,-5.51205654144287
1713013330.4843664,510000,-1.7350332260131829
1713013348.0350227,512000,-5.51783103942871
1713013362.0994601,514000,-1.843180847167968
1713013379.6943603,516000,-7.4253375053405755
1713013397.147131,518000,-0.5228311538696282
1713013414.241642,520000,-2.7617656707763665
1713013430.8875048,522000,-5.238491249084472
1713013448.2688293,524000,-5.791640472412109
1713013465.755549,526000,3.559689331054688
1713013483.6842716,528000,8.925337600708009
1713013500.419507,530000,1.0861776351928718
1713013517.899009,532000,4.022936630249024
1713013533.8719742,534000,-4.086534690856933
1713013551.3387604,536000,-6.9667193412780755
1713013568.664974,538000,-14.2
1713013586.2583256,540000,-10.774166774749755
1713013605.6767008,542000,-4.932738494873046
1713013623.7449775,544000,3.7380493164062507
1713013641.5895739,546000,4.169550704956055
1713013659.0181332,548000,3.3193386077880866
1713013676.50891,550000,9.128201293945313
1713013694.0989218,552000,6.23564796447754
1713013711.1858625,554000,1.1739023208618171
1713013726.058528,556000,-3.9990942001342766
1713013743.4802384,558000,-4.885952186584472
1713013760.8708818,560000,-9.395814609527587
1713013778.7751222,562000,1.6979234695434577
1713013796.2116778,564000,-4.875040245056152
1713013813.5625424,566000,-13.298961651325225
1713013830.3437521,568000,1.8500850677490241
1713013847.7048655,570000,-14.195000000111758
1713013864.3742206,572000,-7.369080734252929
1713013881.2946649,574000,7.7849872589111335
1713013898.7484176,576000,-13.028544974327087
1713013913.994656,578000,-1.613578033447265
1713013931.535147,580000,-14.185462962649762
1713013948.9836981,582000,-13.709517192840575
1713013966.6285155,584000,4.105541992187501
1713013984.1407926,586000,-13.697916638851165
1713014001.71481,588000,-13.63031084537506
1713014019.2682061,590000,11.328100967407227
1713014036.8113432,592000,4.651383209228516
1713014056.3174329,594000,-11.503862333297729
1713014073.9327533,596000,-7.691613864898681
1713014089.2337744,598000,2.347988891601563
1713014110.9754016,600000,1.6388757705688484
1713014130.0498059,602000,3.9344108581542976
1713014148.6113172,604000,-14.198333333292975
1713014170.744322,606000,-12.55277771949768
1713014189.5430012,608000,2.656098175048829
1713014207.1588452,610000,-14.187546295858919
1713014224.8120203,612000,-14.2
1713014242.3604116,614000,-2.077823829650878
1713014259.5710723,616000,-5.48658103942871
1713014277.1677728,618000,6.736634063720704
1713014292.3026402,620000,4.343901443481446
1713014309.84432,622000,9.69558219909668
1713014327.5236602,624000,-4.8693191528320305
1713014344.9969215,626000,-11.773961734771728
1713014362.6185477,628000,-3.0438024520874016
1713014380.1504061,630000,5.149708557128907
1713014397.2133548,632000,-3.5771886825561516
1713014414.794512,634000,-0.4799739837646477
1713014432.4692185,636000,5.982275772094727
1713014449.8915098,638000,1.136137771606446
1713014467.3301535,640000,7.763895797729493
1713014482.5746255,642000,4.87218360900879
1713014500.237919,644000,7.803717422485352
1713014518.6852472,646000,5.725218582153321
1713014540.7260807,648000,7.805483627319337
1713014562.757025,650000,-10.454695653915405
1713014583.3198388,652000,-3.6238424301147454
1713014603.8115735,654000,-11.69402117729187
1713014621.3709605,656000,0.5921495437622077
1713014639.008828,658000,-5.709973526000976
1713014656.278161,660000,1.579722213745118
1713014671.2027378,662000,1.5124414443969734
1713014688.8589246,664000,5.922922897338868
1713014706.0914643,666000,-3.2317993164062493
1713014723.7779784,668000,-2.249907684326171
1713014741.3907607,670000,9.287565994262696
1713014759.1177516,672000,5.197525787353516
1713014776.7883751,674000,3.663716125488282
1713014794.2913687,676000,-10.671263170242309
1713014811.7327921,678000,8.313605117797852
1713014830.8726935,680000,-3.434947204589843
1713014848.4439487,682000,-14.19722222215496
1713014863.6663117,684000,2.7286842346191413
1713014881.145791,686000,6.16433219909668
1713014898.5782897,688000,4.562638092041016
1713014916.1412234,690000,3.9511173248291023
1713014933.687262,692000,8.026600646972657
1713014951.247293,694000,-0.7378437042236321
1713014968.578456,696000,0.2864215850830085
1713014986.0292392,698000,4.420588302612305
1713015003.4923909,700000,7.601534652709962
1713015021.037261,702000,-9.295846652984618
1713015038.543242,704000,-12.353287053108215
1713015053.8495522,706000,-2.4316598892211907
1713015070.666643,708000,-0.6813423156738274
1713015087.9052644,710000,-2.2583190917968743
1713015105.6250296,712000,-3.4338685989379876
1713015123.2025256,714000,4.730265426635743
1713015140.634814,716000,4.290661621093751
1713015158.308735,718000,3.6650722503662116
1713015175.7521398,720000,6.679291534423829
1713015193.381743,722000,5.528332519531251
1713015211.1268513,724000,3.3136833190917976
1713015229.231631,726000,0.4982078552246101
1713015251.594186,728000,-4.4886638641357415
1713015270.2893689,730000,9.37451629638672
1713015287.7841341,732000,-2.6856481552124016
1713015305.3624039,734000,6.480297851562501
1713015322.9557025,736000,3.6659400939941413
1713015340.5655892,738000,11.359755325317384
1713015358.178641,740000,8.344530868530274
1713015375.705016,742000,0.6645696640014656
1713015393.4282165,744000,6.894476699829102
1713015411.087838,746000,2.219391632080079
1713015426.4072163,748000,6.757843780517579
1713015444.2066374,750000,7.158577728271485
1713015461.7816668,752000,4.118841934204102
1713015479.224672,754000,5.977612304687501
1713015496.681736,756000,4.255787658691407
1713015516.1934693,758000,8.669709014892579
1713015535.1337569,760000,6.042116928100587
1713015552.527449,762000,9.841362762451173
1713015569.9861226,764000,4.577347564697266
1713015587.2937622,766000,2.559113311767579
1713015604.6629589,768000,-1.2220108032226555
1713015619.8765855,770000,1.981322097778321
1713015637.48028,772000,11.332188415527344
1713015655.162186,774000,4.459887313842774
1713015672.8044555,776000,4.371435928344727
1713015690.5999627,778000,1.4964950561523445
1713015708.080654,780000,-1.2784854888916009
1713015725.1833627,782000,5.329094696044923
1713015742.763748,784000,4.702189254760743
1713015761.6681337,786000,6.320587921142579
1713015780.8340943,788000,6.247803497314454
1713015797.7152412,790000,4.758141326904298
1713015816.2672873,792000,9.1977108001709
1713015833.7537484,794000,0.2705028533935554
1713015851.2176006,796000,1.7767332077026374
1713015868.8172467,798000,6.157593536376954
1713015886.3717916,800000,3.1448486328125007
1713015904.4393134,802000,6.704001235961915
1713015922.2251222,804000,1.1215942382812507
1713015940.2533495,806000,3.578154373168946
1713015958.231428,808000,1.62320785522461
1713015975.8011477,810000,8.878697204589844
1713015993.4514058,812000,6.844689178466798
1713016011.3498402,814000,10.282221603393555
